seed,n_pc,avgPrecision,precision,recall,f1_score,auroc,train_time,test_time
0,1,0.0353,0.1053,0.3333,0.1600,0.2479,0.0000,0.0459
0,2,0.0364,0.2353,0.6667,0.3478,0.2423,0.0000,0.0313
0,3,0.0697,0.2353,0.6667,0.3478,0.3347,0.0000,0.0489
0,4,0.0366,0.2273,0.8333,0.3571,0.1723,0.0000,0.0618
0,5,0.0294,0.2727,1.0000,0.4286,0.0504,0.0000,0.0560
0,6,0.0294,0.2222,1.0000,0.3636,0.0574,0.0000,0.0156
0,7,0.0296,0.2222,1.0000,0.3636,0.0644,0.0000,0.0160
0,8,0.0297,0.1724,0.8333,0.2857,0.0728,0.0000,0.0000
0,9,0.0297,0.1714,1.0000,0.2927,0.0686,0.0000,0.0080
0,10,0.0298,0.1818,1.0000,0.3077,0.0756,0.0000,0.0000
0,11,0.0297,0.1765,1.0000,0.3000,0.0700,0.0000,0.0000
0,12,0.0297,0.1538,1.0000,0.2667,0.0672,0.0000,0.0000
0,13,0.0297,0.1395,1.0000,0.2449,0.0728,0.0000,0.0080
0,14,0.0295,0.1364,1.0000,0.2400,0.0630,0.0000,0.0080
0,15,0.0296,0.1500,1.0000,0.2609,0.0714,0.0000,0.0156
0,16,0.0298,0.1304,1.0000,0.2308,0.0840,0.0000,0.0000
0,17,0.0297,0.1395,1.0000,0.2449,0.0770,0.0000,0.0000
0,18,0.0295,0.1250,1.0000,0.2222,0.0630,0.0000,0.0156
0,19,0.0296,0.1304,1.0000,0.2308,0.0686,0.0000,0.0156
0,20,0.0295,0.1304,1.0000,0.2308,0.0644,0.0000,0.0000
1,1,0.1320,0.0800,0.3333,0.1290,0.5644,0.0000,0.0473
1,2,0.0301,0.2500,0.8333,0.3846,0.0994,0.0000,0.0791
1,3,0.0291,0.1923,0.8333,0.3125,0.0476,0.0000,0.0469
1,4,0.0286,0.2143,1.0000,0.3529,0.0182,0.0000,0.1260
1,5,0.0286,0.2069,1.0000,0.3429,0.0210,0.0000,0.0474
1,6,0.0287,0.2000,1.0000,0.3333,0.0238,0.0000,0.0157
1,7,0.0285,0.1875,1.0000,0.3158,0.0084,0.0000,0.0000
1,8,0.0285,0.1538,1.0000,0.2667,0.0098,0.0000,0.0000
1,9,0.0285,0.1333,1.0000,0.2353,0.0112,0.0000,0.0080
1,10,0.0286,0.1364,1.0000,0.2400,0.0126,0.0000,0.0080
1,11,0.0285,0.1304,1.0000,0.2308,0.0140,0.0000,0.0135
1,12,0.0285,0.1200,1.0000,0.2143,0.0098,0.0000,0.0157
1,13,0.0285,0.1395,1.0000,0.2449,0.0098,0.0000,0.0000
1,14,0.0285,0.1333,1.0000,0.2353,0.0070,0.0000,0.0040
1,15,0.0285,0.1304,1.0000,0.2308,0.0084,0.0000,0.0000
1,16,0.0284,0.1277,1.0000,0.2264,0.0042,0.0000,0.0157
1,17,0.0284,0.1277,1.0000,0.2264,0.0042,0.0000,0.0157
