seed,n_pc,avgPrecision,precision,recall,f1_score,auroc,train_time,test_time
0,6,0.0293,0.2632,0.8333,0.4,0.056,1619.4396,5474.2699
0,6,0.0293,0.2632,0.8333,0.4,0.056,1619.4396,5474.2699
1,6,0.0286,0.3125,0.8333,0.4545,0.021,2042.9981,6099.6541
1,6,0.0286,0.3125,0.8333,0.4545,0.021,2042.9981,6099.6541
2,6,0.0345,0.1739,0.6667,0.2759,0.2087,1914.658,5916.6108
2,6,0.0345,0.1739,0.6667,0.2759,0.2087,1914.658,5916.6108
3,6,0.0298,0.2174,0.8333,0.3448,0.0756,1672.7769,5496.658
3,6,0.0298,0.2174,0.8333,0.3448,0.0756,1672.7769,5496.658
4,6,0.0312,0.1724,0.8333,0.2857,0.1162,2126.5876,6262.5697
4,6,0.0312,0.1724,0.8333,0.2857,0.1162,2126.5876,6262.5697
5,6,0.0335,0.375,0.5,0.4286,0.2087,1925.7282,5944.3359
5,6,0.0335,0.375,0.5,0.4286,0.2087,1925.7282,5944.3359
6,6,0.0292,0.3333,0.8333,0.4762,0.0462,1412.476,5039.7718
6,6,0.0292,0.3333,0.8333,0.4762,0.0462,1412.476,5039.7718
7,6,0.0454,0.12,0.5,0.1935,0.3417,1901.1038,5816.0798
7,6,0.0454,0.12,0.5,0.1935,0.3417,1901.1038,5816.0798
8,6,0.0358,0.0952,0.3333,0.1481,0.2577,1950.9619,5955.6989
8,6,0.0358,0.0952,0.3333,0.1481,0.2577,1950.9619,5955.6989
9,6,0.0687,0.3846,0.8333,0.5263,0.1653,2063.7305,6178.6091
9,6,0.0687,0.3846,0.8333,0.5263,0.1653,2063.7305,6178.6091
10,6,0.0348,0.2,0.6667,0.3077,0.2269,1686.3696,5483.3216
10,6,0.0348,0.2,0.6667,0.3077,0.2269,1686.3696,5483.3216
11,6,0.0437,0.3125,0.8333,0.4545,0.1569,1997.1818,6000.9441
11,6,0.0437,0.3125,0.8333,0.4545,0.1569,1997.1818,6000.9441
12,6,0.0376,0.1538,0.6667,0.25,0.2577,2131.5747,6233.0099
12,6,0.0376,0.1538,0.6667,0.25,0.2577,2131.5747,6233.0099
13,6,0.0372,0.1739,0.6667,0.2759,0.2633,1879.1952,5866.1381
13,6,0.0372,0.1739,0.6667,0.2759,0.2633,1879.1952,5866.1381
14,6,0.0424,0.1,0.5,0.1667,0.3025,2160.0517,6306.7603
14,6,0.0424,0.1,0.5,0.1667,0.3025,2160.0517,6306.7603
0,1,0.0404,0.1667,0.3333,0.2222,0.3375,276.8892,889.2146
0,2,0.0455,0.2308,0.5,0.3158,0.2759,449.9435,1505.1992
0,3,0.0441,0.2308,0.5,0.3158,0.2899,643.0695,2179.4848
0,4,0.1945,0.3125,0.8333,0.4545,0.1975,847.2161,2815.7303
0,5,0.0293,0.3125,0.8333,0.4545,0.0462,1062.7132,3477.0914
0,7,0.0294,0.25,0.8333,0.3846,0.056,1893.2198,6368.3446
0,8,0.0296,0.2632,0.8333,0.4,0.07,2203.6982,7408.1563
