seed,n_pc,avgPrecision,precision,recall,f1_score,auroc,train_time,test_time
0,6,0.0287,0.5000,1.0000,0.6667,0.0140,113.0760,17.1910
1,6,0.0334,0.2500,0.3333,0.2857,0.2087,114.8917,17.7393
2,6,0.0284,0.7143,0.8333,0.7692,0.0028,109.4356,16.1607
3,6,0.0292,0.4000,1.0000,0.5714,0.0364,65.1745,12.4748
4,6,0.0361,0.3333,0.5000,0.4000,0.2423,97.0108,13.7653
