seed,n_pc,avgPrecision,precision,recall,f1_score,auroc,train_time,test_time
0,6,0.0336,0.2308,0.5000,0.3158,0.1891,157.6770,11.3456
1,6,0.0463,0.3571,0.8333,0.5000,0.1863,217.7900,18.3988
2,6,0.0299,0.3571,0.8333,0.5000,0.0924,189.6244,11.5118
3,6,0.0331,0.2778,0.8333,0.4167,0.1527,200.3726,13.8466
4,6,0.0299,0.5000,0.8333,0.6250,0.0910,216.8626,16.3001
