seed,n_pc,avgPrecision,precision,recall,f1_score,auroc,train_time,test_time
0,6,0.0512,0.2500,0.5000,0.3333,0.3613,337.6481,22.6491
1,6,0.0311,0.2500,0.6667,0.3636,0.1387,345.3811,22.5748
2,6,0.0305,0.3636,0.6667,0.4706,0.1176,350.8486,23.6310
3,6,0.0287,0.5556,0.8333,0.6667,0.0182,326.7488,17.2523
4,6,0.0641,0.3636,0.6667,0.4706,0.2661,763.0148,133.8041
