seed,n_pc,avgPrecision,precision,recall,f1_score,auroc,train_time,test_time
7,10,0.0817,0.1154,0.5000,0.1875,0.6534,0.2078,0.1224
6,8,0.2395,0.2778,0.8333,0.4167,0.8620,0.1016,0.1852
6,6,0.2858,0.3333,0.8333,0.4762,0.8746,0.0605,0.1610
7,8,0.0865,0.1250,0.5000,0.2000,0.6618,0.1264,0.1639
7,9,0.0892,0.1304,0.5000,0.2069,0.6660,0.1473,0.1996
7,11,0.1319,0.1739,0.6667,0.2759,0.7535,0.2740,0.1526
7,7,0.0865,0.1250,0.5000,0.2000,0.6618,0.1240,0.1601
7,12,0.0865,0.1250,0.5000,0.2000,0.6618,0.1851,0.1619
7,20,0.0881,0.1081,0.6667,0.1860,0.6947,0.1327,0.1727
7,16,0.0993,0.1250,0.6667,0.2105,0.7157,0.2064,0.1463
7,17,0.0993,0.1250,0.6667,0.2105,0.7157,0.1752,0.1573
7,15,0.1112,0.1429,0.6667,0.2353,0.7325,0.2625,0.2057
7,14,0.1683,0.1923,0.8333,0.3125,0.8284,0.2580,0.2089
7,19,0.0901,0.1111,0.6667,0.1905,0.6989,0.1645,0.2322
7,18,0.0944,0.1176,0.6667,0.2000,0.7073,0.1523,0.1904
7,13,0.1186,0.1538,0.6667,0.2500,0.7409,0.1864,0.1851
8,20,0.1463,0.1463,1.0000,0.2553,0.8529,0.2259,0.1535
8,16,0.1206,0.1351,0.8333,0.2326,0.7822,0.1395,0.2236
8,18,0.1429,0.1429,1.0000,0.2500,0.8487,0.0943,0.2480
8,10,0.0558,0.0714,0.3333,0.1176,0.5574,0.1771,0.1862
8,6,0.0637,0.0952,0.3333,0.1481,0.5868,0.1543,0.1501
8,7,0.0637,0.0952,0.3333,0.1481,0.5868,0.1435,0.1673
8,13,0.0657,0.0833,0.5000,0.1429,0.6113,0.1108,0.1634
8,19,0.1429,0.1429,1.0000,0.2500,0.8487,0.0885,0.1656
8,8,0.0542,0.0667,0.3333,0.1111,0.5490,0.1341,0.2555
9,6,0.3285,0.3846,0.8333,0.5263,0.8831,0.1570,0.1909
8,11,0.0695,0.0909,0.5000,0.1538,0.6239,0.1286,0.1401
9,7,0.1892,0.2174,0.8333,0.3448,0.8410,0.1625,0.1153
8,9,0.0724,0.0968,0.5000,0.1622,0.6324,0.1101,0.2339
9,9,0.1568,0.1786,0.8333,0.2941,0.8200,0.0692,0.1214
8,12,0.0657,0.0833,0.5000,0.1429,0.6113,0.1492,0.1680
9,8,0.1816,0.2083,0.8333,0.3333,0.8368,0.1001,0.2251
9,10,0.1568,0.1786,0.8333,0.2941,0.8200,0.1529,0.2932
8,14,0.0681,0.0882,0.5000,0.1500,0.6197,0.1452,0.2337
9,11,0.1424,0.1613,0.8333,0.2703,0.8074,0.0833,0.1180
9,15,0.1568,0.1786,0.8333,0.2941,0.8200,0.0936,0.1538
9,14,0.1469,0.1667,0.8333,0.2778,0.8116,0.2179,0.1294
8,15,0.0757,0.1034,0.5000,0.1714,0.6408,0.0858,0.1801
9,12,0.1469,0.1667,0.8333,0.2778,0.8116,0.1311,0.1242
9,16,0.1683,0.1923,0.8333,0.3125,0.8284,0.1536,0.1735
9,18,0.1424,0.1613,0.8333,0.2703,0.8074,0.2060,1.2722
8,17,0.1176,0.1316,0.8333,0.2273,0.7780,0.1117,0.2532
9,17,0.1623,0.1852,0.8333,0.3030,0.8242,0.1103,0.1871
9,20,0.1469,0.1667,0.8333,0.2778,0.8116,0.1962,0.1732
9,13,0.1469,0.1667,0.8333,0.2778,0.8116,0.0832,0.2055
9,19,0.1568,0.1786,0.8333,0.2941,0.8200,0.0994,0.2053
10,6,0.1493,0.2000,0.6667,0.3077,0.7661,0.1023,0.1878
10,10,0.1227,0.1600,0.6667,0.2581,0.7451,0.0977,0.1023
10,12,0.1112,0.1429,0.6667,0.2353,0.7325,0.2114,0.2069
10,20,0.0740,0.0870,0.6667,0.1538,0.6569,0.1618,0.1451
10,9,0.1319,0.1739,0.6667,0.2759,0.7535,0.1247,0.1635
10,16,0.1148,0.1282,0.8333,0.2222,0.7738,0.1458,0.2285
10,14,0.0944,0.1176,0.6667,0.2000,0.7073,0.1275,0.2121
10,18,0.1049,0.1163,0.8333,0.2041,0.7570,0.1310,0.2134
10,15,0.1206,0.1351,0.8333,0.2326,0.7822,0.1149,0.1594
11,6,0.2684,0.3125,0.8333,0.4545,0.8704,0.1450,0.1410
10,19,0.1049,0.1163,0.8333,0.2041,0.7570,0.1273,0.1565
10,17,0.1305,0.1471,0.8333,0.2500,0.7948,0.1315,0.1346
10,11,0.1319,0.1739,0.6667,0.2759,0.7535,0.0790,0.1581
11,7,0.1892,0.2174,0.8333,0.3448,0.8410,0.2237,0.1192
10,7,0.0892,0.1304,0.5000,0.2069,0.6660,0.2564,0.1302
10,8,0.1469,0.1667,0.8333,0.2778,0.8116,0.1049,0.1202
11,9,0.1517,0.1724,0.8333,0.2857,0.8158,0.1232,0.1768
11,8,0.1683,0.1923,0.8333,0.3125,0.8284,0.1505,0.1638
10,13,0.1080,0.1379,0.6667,0.2286,0.7283,0.0949,0.1418
11,11,0.1568,0.1786,0.8333,0.2941,0.8200,0.1100,0.1086
11,15,0.1343,0.1515,0.8333,0.2564,0.7990,0.1225,0.1236
11,13,0.1305,0.1471,0.8333,0.2500,0.7948,0.1303,0.1751
11,14,0.1382,0.1562,0.8333,0.2632,0.8032,0.1773,0.1330
11,16,0.1270,0.1429,0.8333,0.2439,0.7906,0.1576,0.2058
11,17,0.1122,0.1250,0.8333,0.2174,0.7696,0.2090,0.1467
11,12,0.1568,0.1786,0.8333,0.2941,0.8200,0.1430,0.1696
11,10,0.1517,0.1724,0.8333,0.2857,0.8158,0.1388,0.0918
11,19,0.1027,0.1136,0.8333,0.2000,0.7528,0.2295,0.2207
11,20,0.1027,0.1136,0.8333,0.2000,0.7528,0.1295,0.1810
11,18,0.1148,0.1282,0.8333,0.2222,0.7738,0.0994,0.1239
