seed,n_pc,avgPrecision,precision,recall,f1_score,auroc,train_time,test_time
0,6,0.0286,0.3333,1.0000,0.5000,0.0154,0.0000,0.0172
1,6,0.0343,0.1500,0.5000,0.2308,0.2283,0.0000,0.0000
2,6,0.0285,0.3158,1.0000,0.4800,0.0140,0.0000,0.0000
3,6,0.0292,0.2857,1.0000,0.4444,0.0392,0.0000,0.0054
4,6,0.0325,0.1667,0.5000,0.2500,0.1807,0.0000,0.0045
5,6,0.0382,0.1579,0.5000,0.2400,0.2773,0.0000,0.0070
6,6,0.0370,0.1667,0.5000,0.2500,0.2465,0.0000,0.0000
7,6,0.0326,0.1667,0.5000,0.2500,0.1835,0.0000,0.0063
8,6,0.0354,0.0833,0.3333,0.1333,0.2535,0.0000,0.0052
9,6,0.0284,0.6667,1.0000,0.8000,0.0000,0.0000,0.0000
10,6,0.0295,0.2273,0.8333,0.3571,0.0630,0.0000,0.0047
11,6,0.0289,0.3529,1.0000,0.5217,0.0280,0.0000,0.0156
12,6,0.0298,0.2941,0.8333,0.4348,0.0826,0.0000,0.0156
13,6,0.0351,0.3333,0.8333,0.4762,0.1569,0.0000,0.0000
14,6,0.0297,0.2174,0.8333,0.3448,0.0770,0.0000,0.0000
