seed,n_pc,avgPrecision,precision,recall,f1_score,auroc,train_time,test_time
0,6,0.0293,0.2632,0.8333,0.4000,0.0560,0.0000,0.0067
1,6,0.0286,0.3125,0.8333,0.4545,0.0210,0.0000,0.0035
2,6,0.0345,0.1739,0.6667,0.2759,0.2087,0.0000,0.0046
3,6,0.0298,0.2174,0.8333,0.3448,0.0756,0.0000,0.0053
4,6,0.0312,0.1724,0.8333,0.2857,0.1162,0.0000,0.0039
5,6,0.0335,0.3750,0.5000,0.4286,0.2087,0.0000,0.0040
6,6,0.0292,0.3333,0.8333,0.4762,0.0462,0.0000,0.0051
7,6,0.0454,0.1200,0.5000,0.1935,0.3417,0.0000,0.0050
8,6,0.0358,0.0952,0.3333,0.1481,0.2577,0.0000,0.0050
9,6,0.0687,0.3846,0.8333,0.5263,0.1653,0.0000,0.0047
10,6,0.0348,0.2000,0.6667,0.3077,0.2269,0.0000,0.0045
11,6,0.0437,0.3125,0.8333,0.4545,0.1569,0.0000,0.0050
12,6,0.0376,0.1538,0.6667,0.2500,0.2577,0.0000,0.0044
13,6,0.0372,0.1739,0.6667,0.2759,0.2633,0.0000,0.0040
14,6,0.0424,0.1000,0.5000,0.1667,0.3025,0.0000,0.0040
0,1,0.0404,0.1667,0.3333,0.2222,0.3375,0.0000,0.0000
0,2,0.0455,0.2308,0.5000,0.3158,0.2759,0.0000,0.0000
0,3,0.0441,0.2308,0.5000,0.3158,0.2899,0.0000,0.0045
0,4,0.1945,0.3125,0.8333,0.4545,0.1975,0.0000,0.0051
0,5,0.0293,0.3125,0.8333,0.4545,0.0462,0.0000,0.0040
0,6,0.0293,0.2632,0.8333,0.4000,0.0560,0.0000,0.0040
0,7,0.0294,0.2500,0.8333,0.3846,0.0560,0.0000,0.0050
0,8,0.0296,0.2632,0.8333,0.4000,0.0700,0.0000,0.0047
0,9,0.0296,0.2381,0.8333,0.3704,0.0658,0.0000,0.0050
0,10,0.0296,0.2273,0.8333,0.3571,0.0714,0.0000,0.0050
0,11,0.0295,0.2083,0.8333,0.3333,0.0644,0.0000,0.0050
0,12,0.0295,0.2500,1.0000,0.4000,0.0574,0.0000,0.0050
0,13,0.0296,0.2222,1.0000,0.3636,0.0630,0.0000,0.0040
0,14,0.0295,0.2143,1.0000,0.3529,0.0602,0.0000,0.0040
0,15,0.0295,0.2069,1.0000,0.3429,0.0686,0.0000,0.0050
0,16,0.0297,0.1724,0.8333,0.2857,0.0798,0.0000,0.0050
0,17,0.0295,0.2000,1.0000,0.3333,0.0672,0.0000,0.0050
0,18,0.0295,0.2000,1.0000,0.3333,0.0602,0.0000,0.0047
0,19,0.0296,0.2069,1.0000,0.3429,0.0658,0.0000,0.0040
0,20,0.0295,0.2069,1.0000,0.3429,0.0644,0.0000,0.0040
1,1,0.0567,0.2857,0.3333,0.3077,0.4692,0.0000,0.0040
1,2,0.0313,0.2500,0.3333,0.2857,0.1429,0.0000,0.0050
1,3,0.0291,0.2941,0.8333,0.4348,0.0518,0.0000,0.0045
1,4,0.0286,0.3750,1.0000,0.5455,0.0182,0.0000,0.0045
1,5,0.0285,0.3158,1.0000,0.4800,0.0140,0.0000,0.0040
1,6,0.0286,0.3125,0.8333,0.4545,0.0210,0.0000,0.0040
