seed,n_pc,avgPrecision,precision,recall,f1_score,auroc,train_time,test_time
0,1,0.0473,0.1667,0.5000,0.2500,0.3319,0.0000,0.0000
0,2,0.0356,0.2000,0.5000,0.2857,0.2381,0.0000,0.0000
0,3,0.0365,0.2143,0.5000,0.3000,0.2353,0.0000,0.0000
0,4,0.0388,0.2941,0.8333,0.4348,0.1751,0.0000,0.0000
0,5,0.0292,0.3125,0.8333,0.4545,0.0490,0.0000,0.0000
0,6,0.0294,0.2778,0.8333,0.4167,0.0602,0.0000,0.0000
0,7,0.0294,0.3125,0.8333,0.4545,0.0588,0.0000,0.0000
0,8,0.0293,0.2941,0.8333,0.4348,0.0588,0.0000,0.0000
0,9,0.0292,0.3125,0.8333,0.4545,0.0490,0.0000,0.0090
0,10,0.0292,0.2632,0.8333,0.4000,0.0574,0.0000,0.0000
0,11,0.0293,0.2273,0.8333,0.3571,0.0588,0.0000,0.0000
0,12,0.0294,0.2273,0.8333,0.3571,0.0644,0.0000,0.0000
0,13,0.0295,0.2381,0.8333,0.3704,0.0700,0.0000,0.0000
0,14,0.0294,0.2500,0.8333,0.3846,0.0686,0.0000,0.0000
0,15,0.0296,0.2500,0.8333,0.3846,0.0784,0.0000,0.0000
0,16,0.0294,0.2381,0.8333,0.3704,0.0672,0.0000,0.0000
0,17,0.0294,0.2381,0.8333,0.3704,0.0602,0.0000,0.0000
0,18,0.0291,0.2500,0.8333,0.3846,0.0462,0.0000,0.0000
0,19,0.0292,0.2381,0.8333,0.3704,0.0504,0.0000,0.0094
0,20,0.0293,0.2273,0.8333,0.3571,0.0546,0.0000,0.0000
1,1,0.0326,0.2500,0.5000,0.3333,0.1709,0.0000,0.0000
1,2,0.0565,0.4000,0.3333,0.3636,0.4650,0.0000,0.0000
1,3,0.0291,0.4286,0.5000,0.4615,0.0448,0.0000,0.0000
1,4,0.0287,0.5000,0.8333,0.6250,0.0252,0.0000,0.0000
1,5,0.0288,0.5000,0.8333,0.6250,0.0378,0.0000,0.0000
1,6,0.0287,0.5000,0.8333,0.6250,0.0266,0.0000,0.0000
1,7,0.0284,0.5000,1.0000,0.6667,0.0070,0.0000,0.0000
1,8,0.0284,0.5455,1.0000,0.7059,0.0070,0.0000,0.0000
1,9,0.0285,0.5000,0.8333,0.6250,0.0098,0.0000,0.0000
1,10,0.0285,0.4545,0.8333,0.5882,0.0084,0.0000,0.0000
1,11,0.0285,0.5000,0.8333,0.6250,0.0140,0.0000,0.0080
1,12,0.0285,0.4545,0.8333,0.5882,0.0140,0.0000,0.0000
1,13,0.0284,0.5000,1.0000,0.6667,0.0070,0.0000,0.0000
1,14,0.0284,0.5000,1.0000,0.6667,0.0056,0.0000,0.0000
1,15,0.0284,0.5000,1.0000,0.6667,0.0042,0.0000,0.0000
1,16,0.0284,0.5000,1.0000,0.6667,0.0056,0.0000,0.0085
1,17,0.0284,0.5000,1.0000,0.6667,0.0056,0.0000,0.0000
1,18,0.0285,0.4286,1.0000,0.6000,0.0098,0.0000,0.0000
1,19,0.0285,0.4000,1.0000,0.5714,0.0112,0.0000,0.0000
1,20,0.0285,0.3750,1.0000,0.5455,0.0126,0.0000,0.0000
2,1,0.0795,0.1000,0.5000,0.1667,0.4342,0.0000,0.0000
2,2,0.0514,0.3000,0.5000,0.3750,0.3824,0.0000,0.0000
2,3,0.0301,0.3333,0.6667,0.4444,0.0952,0.0000,0.0080
2,4,0.0298,0.3077,0.6667,0.4211,0.0826,0.0000,0.0000
2,5,0.0321,0.3077,0.6667,0.4211,0.1681,0.0000,0.0000
2,6,0.0312,0.3333,0.6667,0.4444,0.1373,0.0000,0.0000
2,7,0.0311,0.3333,0.6667,0.4444,0.1387,0.0000,0.0000
2,8,0.0351,0.2857,0.6667,0.4000,0.1835,0.0000,0.0000
2,9,0.0320,0.2500,0.6667,0.3636,0.1527,0.0000,0.0000
2,10,0.0314,0.2857,0.6667,0.4000,0.1401,0.0000,0.0000
2,11,0.0320,0.2857,0.6667,0.4000,0.1513,0.0000,0.0000
2,12,0.0330,0.3333,0.6667,0.4444,0.1653,0.0000,0.0000
2,13,0.0290,0.3846,0.8333,0.5263,0.0406,0.0000,0.0000
2,14,0.0292,0.3333,0.8333,0.4762,0.0546,0.0000,0.0000
2,15,0.0289,0.3333,0.8333,0.4762,0.0322,0.0000,0.0000
2,16,0.0289,0.3333,0.8333,0.4762,0.0308,0.0000,0.0080
2,17,0.0289,0.3333,0.8333,0.4762,0.0322,0.0000,0.0000
2,18,0.0290,0.2941,0.8333,0.4348,0.0378,0.0000,0.0000
2,19,0.0290,0.2381,0.8333,0.3704,0.0406,0.0000,0.0000
2,20,0.0291,0.2273,0.8333,0.3571,0.0448,0.0000,0.0000
3,1,0.0570,0.0769,0.1667,0.1053,0.4454,0.0000,0.0000
3,2,0.0333,0.2222,0.3333,0.2667,0.1989,0.0000,0.0000
3,3,0.0292,0.4615,1.0000,0.6316,0.0336,0.0000,0.0000
3,4,0.0291,0.4286,1.0000,0.6000,0.0322,0.0000,0.0000
3,5,0.0292,0.4167,0.8333,0.5556,0.0364,0.0000,0.0000
3,6,0.0294,0.3636,0.6667,0.4706,0.0504,0.0000,0.0000
3,7,0.0294,0.4000,0.6667,0.5000,0.0560,0.0000,0.0000
3,8,0.0295,0.3636,0.6667,0.4706,0.0602,0.0000,0.0000
3,9,0.0295,0.4444,0.6667,0.5333,0.0602,0.0000,0.0000
3,10,0.0298,0.3000,0.5000,0.3750,0.0770,0.0000,0.0000
3,11,0.0304,0.2727,0.5000,0.3529,0.1078,0.0000,0.0000
3,12,0.0310,0.2308,0.5000,0.3158,0.1317,0.0000,0.0000
3,13,0.0313,0.2727,0.5000,0.3529,0.1401,0.0000,0.0000
3,14,0.0303,0.3333,0.6667,0.4444,0.1064,0.0000,0.0000
3,15,0.0303,0.3077,0.6667,0.4211,0.1078,0.0000,0.0000
3,16,0.0304,0.2857,0.6667,0.4000,0.1106,0.0000,0.0075
3,17,0.0308,0.3077,0.6667,0.4211,0.1218,0.0000,0.0000
3,18,0.0306,0.2857,0.6667,0.4000,0.1190,0.0000,0.0000
3,19,0.0306,0.2857,0.6667,0.4000,0.1176,0.0000,0.0000
3,20,0.0307,0.2667,0.6667,0.3810,0.1261,0.0000,0.0000
4,1,0.0290,0.3333,0.8333,0.4762,0.0448,0.0000,0.0000
4,2,0.0308,0.4167,0.8333,0.5556,0.1148,0.0000,0.0000
4,3,0.0371,0.4000,0.6667,0.5000,0.1583,0.0000,0.0000
4,4,0.0309,0.3333,0.6667,0.4444,0.1204,0.0000,0.0000
4,5,0.0308,0.4444,0.6667,0.5333,0.1261,0.0000,0.0000
4,6,0.0320,0.4545,0.8333,0.5882,0.1261,0.0000,0.0000
4,7,0.0331,0.4444,0.6667,0.5333,0.1387,0.0000,0.0000
4,8,0.0335,0.4444,0.6667,0.5333,0.1499,0.0000,0.0000
4,9,0.0343,0.4444,0.6667,0.5333,0.1639,0.0000,0.0000
4,10,0.0349,0.4444,0.6667,0.5333,0.1779,0.0000,0.0000
4,11,0.0358,0.4444,0.6667,0.5333,0.1779,0.0000,0.0000
4,12,0.0323,0.4444,0.6667,0.5333,0.1513,0.0000,0.0000
4,13,0.0301,0.3636,0.6667,0.4706,0.1064,0.0000,0.0000
4,14,0.0308,0.3333,0.6667,0.4444,0.1303,0.0000,0.0000
4,15,0.0310,0.3077,0.6667,0.4211,0.1331,0.0000,0.0000
4,16,0.0295,0.3333,0.8333,0.4762,0.0784,0.0000,0.0000
4,17,0.0298,0.3125,0.8333,0.4545,0.0868,0.0000,0.0067
4,18,0.0300,0.3125,0.8333,0.4545,0.0952,0.0000,0.0000
4,19,0.0307,0.2632,0.8333,0.4000,0.1134,0.0000,0.0000
4,20,0.0309,0.3333,0.8333,0.4762,0.1162,0.0000,0.0000
5,1,0.0318,0.2222,0.3333,0.2667,0.1569,0.0000,0.0000
5,2,0.0354,0.2500,0.5000,0.3333,0.2199,0.0000,0.0000
5,3,0.0418,0.1818,0.3333,0.2353,0.2955,0.0000,0.0000
5,4,0.0342,0.2308,0.5000,0.3158,0.2157,0.0000,0.0000
5,5,0.0339,0.2500,0.5000,0.3333,0.1989,0.0000,0.0000
5,6,0.0377,0.2308,0.5000,0.3158,0.2283,0.0000,0.0000
5,7,0.0371,0.3077,0.6667,0.4211,0.2339,0.0000,0.0000
5,8,0.0428,0.2308,0.5000,0.3158,0.2661,0.0000,0.0000
5,9,0.0516,0.2308,0.5000,0.3158,0.2773,0.0000,0.0000
5,10,0.0498,0.2308,0.5000,0.3158,0.2815,0.0000,0.0000
5,11,0.0416,0.2143,0.5000,0.3000,0.2773,0.0000,0.0000
5,12,0.0350,0.1875,0.5000,0.2727,0.2367,0.0000,0.0085
5,13,0.0377,0.2000,0.5000,0.2857,0.2787,0.0000,0.0000
5,14,0.0375,0.1765,0.5000,0.2609,0.2773,0.0000,0.0000
5,15,0.0410,0.1765,0.5000,0.2609,0.3039,0.0000,0.0000
5,16,0.0417,0.1667,0.5000,0.2500,0.3067,0.0000,0.0000
5,17,0.0459,0.1667,0.5000,0.2500,0.3137,0.0000,0.0000
5,18,0.0467,0.1765,0.5000,0.2609,0.3137,0.0000,0.0000
5,19,0.0552,0.1765,0.5000,0.2609,0.3347,0.0000,0.0000
5,20,0.0539,0.2105,0.6667,0.3200,0.3095,0.0000,0.0000
