seed,n_pc,avgPrecision,precision,recall,f1_score,auroc,train_time,test_time
3,4,0.0679,0.1765,0.5000,0.2609,0.3487,16.1937,2.1346
3,5,0.0588,0.1000,0.3333,0.1538,0.4342,22.4725,3.2041
3,6,0.0700,0.0870,0.3333,0.1379,0.4874,49.5556,9.7401
3,7,0.0466,0.0385,0.1667,0.0625,0.4202,90.7976,23.3548
3,8,0.0427,0.0667,0.5000,0.1176,0.3754,311.1688,76.7185
3,9,0.0488,0.0741,0.6667,0.1333,0.3796,274095.5437,132521.8623
4,1,0.0287,0.1154,1.0000,0.2069,0.0196,0.9077,0.2020
4,2,0.0699,0.0380,0.5000,0.0706,0.4650,0.9328,0.2988
4,3,0.0481,0.0588,0.6667,0.1081,0.2633,1.7895,0.4704
4,4,0.1899,0.0125,0.1667,0.0233,0.7087,16.1336,1.9802
4,5,0.1657,0.0476,0.5000,0.0870,0.5868,21.8455,3.6111
4,6,0.1340,0.0476,0.5000,0.0870,0.4538,50.5261,8.2352
4,7,0.3018,0.0508,0.5000,0.0923,0.6190,90.4400,30.7277
4,8,0.0624,0.0526,0.6667,0.0976,0.4524,291.0159,70.4750
4,9,0.0778,0.0430,0.6667,0.0808,0.4412,262427.4540,128009.6014
5,1,0.0321,0.1579,0.5000,0.2400,0.1541,2.0427,0.5193
5,2,0.0604,0.0833,0.1667,0.1111,0.3235,2.2890,0.5430
5,3,0.0330,0.2000,0.5000,0.2857,0.1891,2.9929,0.8184
5,4,0.0348,0.1000,0.3333,0.1538,0.2269,16.0080,2.2020
5,5,0.0362,0.1429,0.3333,0.2000,0.2717,21.7990,3.8576
5,6,0.0319,0.2000,0.5000,0.2857,0.1583,38.2158,10.7436
5,7,0.0401,0.1765,0.5000,0.2609,0.2857,73.0473,22.5296
5,8,0.0389,0.1154,0.5000,0.1875,0.3221,206.5527,45.9796
5,9,0.0404,0.0500,0.1667,0.0769,0.3389,137623.1446,62653.8585
6,1,0.0454,0.2857,0.3333,0.3077,0.3627,2.3928,0.5697
6,2,0.0411,0.2857,0.3333,0.3077,0.2843,2.1289,0.5060
6,3,0.0422,0.2222,0.3333,0.2667,0.2381,2.8558,0.7451
6,4,0.0344,0.2000,0.3333,0.2500,0.2283,16.4224,2.0798
6,5,0.0379,0.0526,0.1667,0.0800,0.2983,26.3677,2.9959
6,6,0.0330,0.1875,0.5000,0.2727,0.1863,40.0560,7.1751
6,7,0.0329,0.1364,0.5000,0.2143,0.1863,88.9138,24.6786
6,8,0.0343,0.1818,0.6667,0.2857,0.2031,283.8032,69.5901
6,9,0.0305,0.2069,1.0000,0.3429,0.0938,234524.2063,112730.5192
7,1,0.1737,0.0000,0.0000,0.0000,0.7087,2.2127,0.5357
7,2,0.3581,0.0000,0.0000,0.0000,0.7227,2.5304,0.7448
7,3,0.1349,0.2222,0.3333,0.2667,0.5616,2.9321,0.7651
7,4,0.0834,0.0667,0.1667,0.0952,0.6134,16.7921,2.1908
7,5,0.0658,0.1538,0.3333,0.2105,0.4552,23.4798,4.0688
7,6,0.0692,0.1579,0.5000,0.2400,0.3978,40.5595,7.7788
7,7,0.0626,0.2500,0.5000,0.3333,0.3880,91.6029,23.8849
7,8,0.0388,0.1250,0.5000,0.2000,0.3095,261.6329,64.1177
7,9,0.0467,0.1000,0.5000,0.1667,0.3669,212937.0479,104639.8752
8,1,0.1652,0.0000,0.0000,0.0000,0.7801,1.8961,0.4951
8,2,0.3179,0.1000,0.1667,0.1250,0.7101,2.2717,0.5244
8,3,0.2364,0.0000,0.0000,0.0000,0.8697,3.4513,0.8911
8,4,0.2027,0.0000,0.0000,0.0000,0.7031,15.4352,2.1364
8,5,0.2403,0.0000,0.0000,0.0000,0.7563,21.6288,3.4967
8,6,0.2315,0.0000,0.0000,0.0000,0.7675,41.7655,9.2267
8,7,0.1753,0.1667,0.3333,0.2222,0.6232,80.3757,21.1896
8,8,0.1785,0.1818,0.3333,0.2353,0.5882,237.4947,55.9010
8,9,0.1951,0.0435,0.3333,0.0769,0.5728,179450.0641,83469.6286
9,1,0.0294,0.3125,0.8333,0.4545,0.0686,2.3796,0.3901
9,2,0.1922,0.0000,0.0000,0.0000,0.6639,1.8932,0.4783
9,3,0.2560,0.2222,0.3333,0.2667,0.5476,1.9160,0.5622
9,4,0.0480,0.2000,0.5000,0.2857,0.2479,16.3333,2.0774
9,5,0.0295,0.2941,0.8333,0.4348,0.0756,22.2357,8.3873
9,6,0.0295,0.3125,0.8333,0.4545,0.0770,40.1104,8.8835
9,7,0.0309,0.1379,0.6667,0.2286,0.1261,88.8200,26.9365
9,8,0.0295,0.1190,0.8333,0.2083,0.0742,302.3584,71.7473
9,9,0.0304,0.0909,0.8333,0.1639,0.1092,401881.3301,134990.2857
10,1,0.0477,0.0597,0.6667,0.1096,0.4286,1.3549,0.3186
10,2,0.1897,0.0263,0.1667,0.0455,0.6779,1.8417,0.5127
10,3,0.1927,0.0526,0.3333,0.0909,0.5672,3.2817,0.7376
10,4,0.1702,0.0377,0.3333,0.0678,0.6022,15.8689,2.1577
10,5,0.6419,0.0192,0.1667,0.0345,0.8445,22.2727,4.4350
10,6,0.0508,0.0423,0.5000,0.0779,0.4286,43.7499,8.0048
10,7,0.2689,0.0556,0.6667,0.1026,0.5476,92.4159,26.7380
10,8,0.2532,0.0238,0.3333,0.0444,0.7479,288.6048,71.2384
10,9,0.1023,0.0388,0.6667,0.0734,0.4580,256589.3872,124212.0512
11,1,0.1923,0.0000,0.0000,0.0000,0.5462,2.2624,0.4917
11,2,0.1219,0.4000,0.3333,0.3636,0.3852,2.3849,0.5321
11,3,0.0322,0.5714,0.6667,0.6154,0.1667,1.7423,0.6902
11,4,0.0343,0.5000,0.6667,0.5714,0.1513,17.4028,2.0432
11,5,0.0324,0.6000,0.5000,0.5455,0.1611,34.1194,4.2405
11,6,0.0425,0.4545,0.8333,0.5882,0.1681,35.1730,8.5792
11,7,0.0334,0.3636,0.6667,0.4706,0.1513,47.8691,8.8756
11,8,0.0393,0.3333,0.5000,0.4000,0.1933,95.6410,18.7808
11,9,0.0308,0.2500,0.5000,0.3333,0.1275,49649.7360,22333.2085
12,1,0.0505,0.1333,0.3333,0.1905,0.4440,2.1527,0.5996
12,2,0.0318,0.2000,0.5000,0.2857,0.1625,2.7366,0.6049
12,3,0.0329,0.2143,0.5000,0.3000,0.1891,2.5786,0.7566
12,4,0.1242,0.0400,0.5000,0.0741,0.5924,16.2041,2.2454
12,5,0.1207,0.0741,0.6667,0.1333,0.4118,24.4755,3.6941
12,6,0.0751,0.0800,0.3333,0.1290,0.4580,36.4533,9.2665
12,7,0.0335,0.1379,0.6667,0.2286,0.2101,88.8426,23.5843
12,8,0.0728,0.0513,0.3333,0.0889,0.4482,310.1833,70.7864
12,9,0.0327,0.0800,0.6667,0.1429,0.1821,260334.1570,127716.6418
13,1,0.0549,0.0568,0.8333,0.1064,0.3964,2.0462,0.4652
13,2,0.0384,0.0625,0.6667,0.1143,0.3095,2.3824,0.5062
13,3,0.0564,0.0595,0.8333,0.1111,0.4272,3.0880,0.6823
13,4,0.1108,0.0678,0.6667,0.1231,0.4566,16.3396,2.0354
13,5,0.2431,0.0233,0.1667,0.0408,0.6162,26.7067,3.9529
13,6,0.1510,0.0444,0.3333,0.0784,0.5924,41.1125,8.8003
13,7,0.1348,0.0250,0.1667,0.0435,0.6877,92.4396,24.1227
13,8,0.0642,0.0392,0.3333,0.0702,0.5238,278.5115,67.1238
13,9,0.1940,0.0270,0.3333,0.0500,0.6485,244987.7963,119820.4776
14,1,0.2104,0.1250,0.3333,0.1818,0.6148,2.1244,0.6024
14,2,0.0609,0.0000,0.0000,0.0000,0.5588,2.1518,0.5286
14,3,0.1188,0.0000,0.0000,0.0000,0.3852,2.9105,0.7338
14,4,0.0572,0.0714,0.1667,0.1000,0.5070,16.7497,2.1689
14,5,0.1162,0.0833,0.1667,0.1111,0.4594,21.0166,7.4806
14,6,0.0410,0.2222,0.3333,0.2667,0.3319,42.7845,9.5726
14,7,0.0685,0.1111,0.1667,0.1333,0.5000,79.0762,23.8159
14,8,0.1171,0.1333,0.3333,0.1905,0.4916,212.8514,53.5167
14,9,0.1030,0.1667,0.3333,0.2222,0.4650,147822.6044,69330.0940
